Date,US - SPX,Magnificent 7,Ex Magnificent 7
2011-08-31,85.80107247613438,,
2011-09-30,79.64381693577388,,
2011-10-31,88.2232908888508,,
2011-11-30,87.7769943944411,,
2011-12-31,88.52597474297652,,
2012-01-31,92.38420785121961,,
2012-02-29,96.1340333085429,,
2012-03-31,99.14613507734228,,
2012-04-30,98.40279165168285,,
2012-05-31,92.23778534236787,,
2012-06-30,95.88624930236634,,
2012-07-31,97.0941834431717,,
2012-08-31,99.01309166745077,,
2012-09-30,101.41278816727397,,
2012-10-31,99.40588895176006,,
2012-11-30,99.68886935443055,,
2012-12-31,100.39349330679855,,
2013-01-31,105.45614607191976,,
2013-02-28,106.62255946373615,,
2013-03-31,110.45966270406456,,
2013-04-30,112.45741051277523,,
2013-05-31,114.7923425496163,,
2013-06-30,113.07053758285137,,
2013-07-31,118.6632415485899,,
2013-08-31,114.94931710312002,,
2013-09-30,118.36900448590791,,
2013-10-31,123.64775934463896,,
2013-11-30,127.11601363001077,,
2013-12-31,130.11122181592268,,
2014-01-31,125.48148644625094,,
2014-02-28,130.89187548415453,,
2014-03-31,131.79923961691267,,
2014-04-30,132.61649891235746,,
2014-05-31,135.4054610268222,,
2014-06-30,137.98606322376133,,
2014-07-31,135.90525673133232,,
2014-08-31,141.02280934440267,,
2014-09-30,138.83500443177283,,
2014-10-31,142.05617932632757,,
2014-11-30,145.54132719458684,,
2014-12-31,144.93171460843794,,
2015-01-31,140.43291739544946,,
2015-02-28,148.14163284298118,,
2015-03-31,145.5645451299693,,
2015-04-30,146.80487439157108,,
2015-05-31,148.34506045299034,,
2015-06-30,145.2280827029389,,
2015-07-31,148.09517978647577,,
2015-08-31,138.82726225568857,,
2015-09-30,135.1562763827969,,
2015-10-31,146.37196558899183,,
2015-11-30,146.44586427303673,,
2015-12-31,143.87864117505782,,
2016-01-31,136.57891197936337,,
2016-02-29,136.01506502010088,,
2016-03-31,144.99085074141433,,
2016-04-30,145.38223879500464,,
2016-05-31,147.61016381877465,,
2016-06-30,147.74462505225537,,
2016-07-31,153.0057817127395,,
2016-08-31,152.81923049987734,,
2016-09-30,152.63058262667718,,
2016-10-31,149.66562993687248,,
2016-11-30,154.78038127424531,,
2016-12-31,157.59750222447929,,
2017-01-31,160.41603240543225,,
2017-02-28,166.38321365613308,,
2017-03-31,166.3184577860212,,
2017-04-30,167.8304936045415,,
2017-05-31,169.773341565303,,
2017-06-30,170.59059226787758,,
2017-07-31,173.89131995509365,,
2017-08-31,173.986339914183,,
2017-09-30,177.3447945036565,,
2017-10-31,181.27974475738247,,
2017-11-30,186.37055635827284,,
2017-12-31,188.2028828220361,,
2018-01-31,198.77587689166666,,
2018-02-28,191.0340788937195,,
2018-03-31,185.8982234670427,,
2018-04-30,186.4036389086883,,
2018-05-31,190.4315124611656,,
2018-06-30,191.35366492360293,,
2018-07-31,198.2465217135386,,
2018-08-31,204.2460980850359,,
2018-09-30,205.12318953594635,,
2018-10-31,190.8869517695083,,
2018-11-30,194.2960699219037,,
2018-12-31,176.46417997594855,,
2019-01-31,190.34915839280671,,
2019-02-28,196.00802745937614,,
2019-03-31,199.52132557053437,,
2019-04-30,207.36520686690633,,
2019-05-31,193.7251939947867,,
2019-06-30,207.07870338743834,,
2019-07-31,209.797264116045,,
2019-08-31,206.00169021757577,,
2019-09-30,209.54104191129494,,
2019-10-31,213.8223363928248,,
2019-11-30,221.1023535441938,,
2019-12-31,227.42362979165298,,
2020-01-31,227.05336301310712,,
2020-02-29,207.95579483834877,,
2020-03-31,181.93651501539628,,
2020-04-30,205.01407726966704,,
2020-05-31,214.29748774549293,,
2020-06-30,218.2380749220949,,
2020-07-31,230.26328124765038,,
2020-08-31,246.39660134796358,,
2020-09-30,236.73096281822086,,
2020-10-31,230.18161460891054,,
2020-11-30,254.9366426195193,,
2020-12-31,264.4002627699719,,
2021-01-31,261.45572673985214,,
2021-02-28,268.27748612144046,,
2021-03-31,279.6628157718696,,
2021-04-30,294.32422875767287,,
2021-05-31,295.939035304237,,
2021-06-30,302.5130278653893,,
2021-07-31,309.39461080957295,,
2021-08-31,318.3640893641319,,
2021-09-30,303.219774256706,,
2021-10-31,324.1855527213405,,
2021-11-30,321.48388557562134,,
2021-12-31,335.5047344566793,,
2022-01-31,317.86216262780283,,
2022-02-28,307.89384883680464,,
2022-03-31,318.9082242790689,,
2022-04-30,290.8581055041201,,
2022-05-31,290.87357267054807,,
2022-06-30,266.4634624712837,,
2022-07-31,290.7426516996053,,
2022-08-31,278.4034962670423,,
2022-09-30,252.4018146423368,,
2022-10-31,272.55948521832977,,
2022-11-30,287.2103461594811,,
2022-12-31,270.27312867694286,,
2023-01-31,286.963266768664,,
2023-02-28,279.46994020651243,,
2023-03-31,289.2658122775789,,
2023-04-30,293.50134113222236,,
2023-05-31,294.22991341394305,,
2023-06-30,313.27466980822,,
2023-07-31,323.02970855991657,,
2023-08-31,317.3067882385948,,
2023-09-30,301.8478022230615,,
2023-10-31,295.2132814839543,,
2023-11-30,321.54018606141926,,
2023-12-31,335.7616612767888,,
2024-01-31,341.0988304673963,,
2024-02-29,358.74068049517274,,
2024-03-31,369.86837871013284,,
2024-04-30,354.4762795965304,,
2024-05-31,371.49865242312495,,
2024-06-30,384.3784368795679,,
2024-07-31,388.7301069683451,,
2024-08-31,397.6066450384123,,
2024-09-30,405.6370603619059,,
2024-10-31,401.62257450125907,,
2024-11-30,424.63606831503694,,
2024-12-31,414.0243547721149,,
2025-01-31,425.20976270359193,,
2025-02-28,419.15388584629676,,
2025-03-31,395.03380220329785,,
2025-04-30,392.02169184162824,,
2025-05-31,416.14036625390816,,
2025-06-30,436.7837745987022,,
2025-07-31,446.24737756341426,,
2025-08-31,454.75572832953316,,
2025-09-30,470.8193774379584,,
2025-10-31,481.50079634424924,,
2025-11-30,482.1265635264452,,
2025-12-31,481.87386439849263,,
2026-01-31,488.45768720319694,,
2026-02-28,484.22356757927247,,
2026-03-31,459.56075825205556,,
2026-04-30,502.31946487041307,,
