Date,US - SPX,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Real Estate,Technology,Utilities
2025-10-29,108.59770877057949,88.92392125733917,133.84670683723144,137.42288713895746,97.28745377489088,80.62622428406033,118.89863386774297,118.41242879889971,92.07619544967402,114.16356431035712,99.74635996001017,132.999079592051
2025-10-30,107.52206883384534,88.2090128689298,130.75582256674366,130.97218287447873,97.3813025586989,79.46161292340041,115.12699745407768,116.54091160395022,91.18049327048469,112.60637072677626,98.41822040400963,129.22194656067768
2025-10-31,107.80355319171694,86.14642224852204,132.59894241180675,133.74942692711306,96.70256936854351,81.46621766294547,101.80340112824948,166.423459300943,90.99651037809026,112.02778652245964,98.91956602575696,130.21437010851835
2025-11-03,107.98905213770892,81.65478559868534,128.42765992797257,137.45735144715695,97.72672209128012,81.7177360913503,104.85118500489084,165.1122940883247,89.39459364384057,110.97346704209983,99.24819400023867,132.011198102137
2025-11-04,106.7216029817734,82.30895213428006,126.32398488018353,129.38485031701185,98.90052782261061,80.1434730082991,99.86651320232657,162.17929398408697,88.2995383843199,111.37294575501109,94.02798107813253,127.75806697048098
2025-11-05,107.1115163024754,82.39036790716362,127.33716690410604,135.25579516358638,97.42230616952257,81.33181447151912,104.62063941951985,162.96865730275204,87.35793333430894,111.25866196052272,94.1858346585213,130.097753114609
2025-11-06,105.91420352462619,79.59643686864266,119.47085912593698,130.11479358854905,93.93818036103758,82.42501802888668,94.74950824979446,163.28685320329376,83.57666007455225,109.05990089039534,90.48097376606948,119.91499428747396
2025-11-07,106.04785049392893,80.36248348635807,116.82549451012622,124.24152776751775,100.58214300420192,89.1283947706905,94.90541789726657,189.66731153538439,84.76669823357331,108.97391926064299,90.19156296003938,121.13007452243913
2025-11-10,107.68109541417826,81.16361751418712,115.92929662665337,129.17731930613166,100.95927692741726,90.55224670485602,100.07822947866207,192.0749428337109,84.68206292472512,108.75013666681166,94.27671043415496,127.39554497052146
2025-11-11,107.90457143125384,82.02786527652215,116.92543750385538,127.17761560578609,100.71036820596939,89.9934649706999,99.33236800339033,193.741701024261,83.5262394384825,109.21338748931768,92.59270569586803,125.14681310876325
2025-11-12,107.97249921371687,83.0089706762796,115.77788187035063,124.26376289100813,101.0501149817907,88.18448927390114,100.3962892676342,196.2894755804732,83.40305643895279,109.19282075059972,92.13529565874161,126.91536235359224
2025-11-13,106.1848142043942,83.01224603916106,114.97284364201022,115.14253166710509,101.48196780033996,86.62155951772594,95.61972493664696,195.49484914776153,82.31710619971125,108.6035079978861,88.82474103252333,112.19416039099521
2025-11-14,106.13153856850528,81.22873918029553,116.0089152291822,116.22444678343548,100.9387345521851,87.66249909793423,96.05187387436098,192.9673786996857,82.44583598715818,108.15969383540119,89.14782247315519,113.134718209744
2025-11-17,105.1591331623865,80.02140191919344,116.08098754400302,117.89979617497531,99.3106227658114,86.64854521554216,92.2622100609694,193.6272707429228,81.66486382688029,107.43458566566379,90.32507505435467,114.12967688810845
2025-11-18,104.29089343695416,79.56492047565489,119.61635292873937,115.99766049092194,98.50085101965159,85.42581960117472,92.25597983115668,192.60323368966382,80.8558205858357,107.19440749026685,89.42837511584625,114.51083068053542
2025-11-19,104.68238432595855,79.39255305460946,111.10550872829413,117.06872684579128,96.5451368488672,85.609659464253,92.82854419109854,193.9256768502279,80.4466672681669,106.64297699831951,89.90855864402411,118.62792164248246
2025-11-20,103.0527639650771,78.51047551164417,107.1609315612162,115.42915375380412,95.83784988126197,84.63778511009158,89.26063712975368,190.65834135321117,79.22549958694648,106.24253244981277,82.02595707286989,114.8233742359988
