Date,US - SPX,EU - STOXX 600/SPX,UK - FTSE/SPX,JP - N225/SPX,CN - CSI300/SPX,TW - TAIEX/SPX,KR - KOSPI/SPX,AU - AS51/SPX,BR - IBOV/SPX,CL - IPSA/SPX,MX - ME/SPX,IN - NIFTY/SPX,VN - VN30/SPX,TR - XU100/SPX
2025-12-12,105.00347695223734,100.10835303734673,99.70031138277598,113.70091999534051,99.94173380851741,111.06093665536254,123.98635335917953,93.1844465816346,108.59084293271992,107.94657248473507,102.94129297498354,100.28906268878679,94.39766249462342,99.47722884635267
2025-12-15,104.83583228323869,101.01405708462565,100.91825995984006,112.3853187526104,99.47024784711783,109.93245653758001,121.90277614523666,93.0616362969518,109.92500458325081,107.10266424350013,102.49103665718691,100.37365679260523,94.69091705348552,100.91380932339501
2025-12-16,104.58591226064978,100.77919093818024,100.46934182633409,110.89154136872523,98.51406812412642,108.88911572856348,119.46198429745974,92.92612716051568,107.5402637175627,106.1726989222335,100.98665216790042,99.96716753714198,96.94920271287367,100.20568362521236
2025-12-17,103.37353731453125,101.95938060976282,102.58732691312676,112.48513585852442,101.49373970040214,110.1202097648126,122.59418146417602,93.77312332667692,107.9434464111423,106.84952277871427,101.03540426436118,100.977089004864,97.4740505113658,100.82687113714599
2025-12-18,104.19373007135637,102.13379923656328,102.44048290540479,110.44838701076942,100.0993572263618,109.02854847883911,119.77310768532996,93.63622139898217,107.49949233014388,106.63331246679056,102.29088235945652,100.17057629483016,96.98801579949236,100.46072499931873
2025-12-19,105.11251657747746,101.60596015574816,102.16075741272715,110.6128563492473,99.55970503824099,108.97189478477331,119.50014289256117,93.45033319317935,106.93074161055725,106.84178981041721,101.65047678025947,99.87520527320113,97.6458854759384,99.64277949417593
2025-12-22,105.78907290785851,100.82727821789061,101.18485586484832,111.8927398669401,99.86378907908902,110.04705672300388,121.25736346542301,93.01944235823393,106.024719740095,107.03554343127163,102.28122890310993,100.02374568305359,99.63102083499744,98.73632272465812
2025-12-23,106.27045431675259,100.70924991370384,100.96388169705624,111.4090508558554,99.60782299017075,110.17446234235501,121.04294337711892,93.46851984108862,107.08894563786909,106.69776339418506,103.10243453942067,99.58873143757725,100.55804323752993,98.1091936455694
2025-12-24,106.61280269384947,100.38074336691416,100.45099667519625,110.89981201227528,99.57427860061439,110.05928375744422,120.39931237257629,93.0283692489951,106.74506830027187,106.18401269973027,102.80429144224938,99.13602177647427,100.74605602104639,98.22498642486208
2025-12-26,106.58035364283967,100.411304908048,100.4815796053864,111.82883900334033,100.10285631577236,110.80692887603175,121.05330042342788,93.05669231413745,107.07091065542559,107.19966381181374,102.866825605865,98.78762775975112,97.92945855543654,97.85866971245466
2025-12-29,106.20816956112303,100.85731270251064,100.79130183699743,111.72657625275559,100.06824660568458,112.18767503888998,124.15080666440295,93.1304499473112,107.17476584112285,107.97070708065321,102.7723456025941,98.75238222660127,99.5068067716912,96.95416059061262
2025-12-30,106.0620624709941,101.60127446905108,101.68897604139455,111.46544289126253,100.46333521901491,111.93762947178587,124.13360674572202,93.01778355780347,107.74708711777745,107.70553129827923,101.3699383750674,98.87603113636982,100.5969441538391,97.69083520607116
2025-12-31,105.28169320815304,102.25249109468959,102.34656623436724,112.29164736091644,100.74359929204874,113.7747992114405,125.05371021516794,93.3989850353023,108.54573038029729,108.50386654063678,102.02864223726714,100.34142780913722,102.39802045948714,98.77763076350868
2026-01-02,105.48117113964433,102.7398578007267,102.35626528325383,112.07928997715504,100.55308069445789,115.07387789303979,127.64459621754615,93.51931760786576,107.94597423694576,107.75342827307864,101.57135068224193,100.91422161295289,102.20437314699173,100.66445990348276
2026-01-05,106.15141188291608,103.05187455748242,102.25609185055937,114.6754582035346,101.8131232803468,117.28968806282116,131.19126407230934,93.40928381858497,108.15376098918688,109.79327051481394,102.30375869022947,99.97901923560808,101.46152757344338,101.80023310552397
2026-01-06,106.80920168275476,103.01801679055282,102.82661094647342,115.47600759082017,102.75069126229258,118.39208238392895,132.3711591768331,92.41899441622964,108.6790547204864,111.50708219414992,101.68602350569154,99.09227134082471,102.1926393176447,103.9553406538263
2026-01-07,106.44178620723837,103.32408685962433,102.42196108207911,114.64764192734407,102.80345505234206,118.25356885804013,133.57888020972422,92.47559612751016,107.92900089340316,111.36988451519308,101.80078613610013,99.29017264104431,104.58037457074883,104.35807224014265
2026-01-08,106.44993414066712,103.11808435679892,102.37824465071586,112.7752396289441,101.95602948876102,117.95344655915154,133.60710283531574,92.83395145124328,108.56119400497273,111.76352554386983,102.81185450219613,98.28028049021042,103.43874931202859,104.86303666860692
2026-01-09,107.13924930873983,103.4455241744456,102.52878553977224,113.85287857771954,101.75482330952673,116.91821066250134,133.7374830331679,92.30844618495196,108.14992250681624,111.17741392734007,102.99477686833166,96.91758896834318,102.38574244953216,105.16216099538805
2026-01-12,107.30827574709416,103.49942000011056,102.53007056286614,113.67354341993791,102.25619848872518,117.80673460496376,134.646848179858,92.58457063509252,107.83418783660554,112.3938398648032,103.89568159015514,97.16787642168761,102.91859535698728,105.46018482077486
2026-01-13,107.10019179559427,103.61394385349622,102.69533845275876,117.42322476445686,101.83707015370021,118.57596002911002,136.88768559441306,93.05903650209811,107.26404985340328,114.52860356627251,103.46091976242218,97.13790516103757,103.56320238687968,106.7927096050917
2026-01-14,106.52898786896621,104.36063851127079,103.72466796032505,119.79901646633657,101.97234358415024,120.12236959286736,138.5149760073858,93.76288823491186,109.95168372560937,114.7897373685191,105.6866052000472,97.40561587890976,103.01662322405218,107.22905792955137
2026-01-15,106.8038247976534,104.6044047509906,104.01230729010746,118.98338779161075,101.91367760198989,119.30522546279934,140.33632360630025,93.77995344541621,109.94921042868167,113.15245788648693,104.23574220391157,97.15496324211738,101.7762597062247,107.70362101063422
2026-01-16,106.73522445491453,104.63927590591973,104.04205520428967,118.67628021707104,101.55944098287497,121.69944321912818,141.69071127161465,94.37313946227935,109.50931578194218,113.92208782320617,105.07242504687073,97.32630685243737,103.4766269306415,109.60555545541226
2026-01-20,104.53362280400052,104.82932788670234,105.10706554175209,119.05250061682054,103.41362780931782,125.6523897393822,146.02009609977398,94.85599156381348,112.81779199381339,116.34873808234751,108.15187254713778,97.58985124162932,105.92310973300903,113.12680081398032
2026-01-21,105.74493138463804,103.60615936819583,104.01910688646456,117.20801441862987,102.31981747499961,122.20427785350361,145.06182332049684,94.50515578570491,115.24110567940751,116.00045790096854,107.47019804247124,96.18521002355888,104.44718368046071,111.153003473686
2026-01-22,106.32520692747063,104.09903285136659,103.57345961716184,118.5877359264901,101.77518859591362,123.48103680188396,145.52187087458827,94.01491408584072,117.12877820517838,117.95899811377848,107.37358501851995,96.1637191671533,103.97552323401015,111.61734802117542
2026-01-23,106.3599614306119,103.97614133516824,103.47218770994245,118.89781720369596,101.28504534181415,124.2783605530347,146.57700983978327,94.27444864146673,119.27054086985432,117.84257557979087,107.09848426513476,95.21525378495755,103.71243571789401,112.80699422378053
2026-01-26,106.89240822873688,103.66739917943357,103.01168949247798,116.1928191909636,100.87627175065327,124.05785820064467,144.66376211220916,94.29149222023561,118.58496373803973,117.72643793643569,107.36333655386339,94.74097260960997,100.93697973549307,113.83994691594397
2026-01-27,107.32873194125077,103.8455377932902,103.18883090500125,116.7013826635716,100.43902520098611,124.52994630904833,148.01289013791353,94.62251571667532,120.21649194712379,118.05939996803122,107.19394800106028,94.833276830763,99.91327497399332,112.77203653993746
2026-01-28,107.31996070968877,103.07484885543082,102.65771258852465,116.76600068290257,100.70978010668101,126.4125851546177,150.527367379676,94.25408004016526,122.05821764270488,118.08306342313368,108.88689816123002,95.47147018163389,98.79602114134187,115.36652485878456
2026-01-29,107.18123557215013,102.97589972346843,102.96600987228443,116.95414000835814,101.60697512124305,125.54383812446204,152.19245414050263,94.45836809835578,121.18568102207759,117.17704531212112,108.29957334046911,95.88228368855842,100.00618988903929,119.16592863897597
2026-01-30,106.72015265547535,104.07831089357231,103.93729278364043,117.34335599272394,101.0257022351762,124.25511438878536,152.94104349795782,93.54513141766293,120.53303354282707,116.6275381727345,105.80386166365375,95.92433306457573,100.977025594405,119.74308514375068
2026-02-02,107.29550939978643,104.58927597694489,104.573356547913,115.25270968393914,98.34119927942733,121.8939259429044,144.12260063147608,93.43346512994832,120.83163260642552,116.6384208073203,105.2365036658878,94.53481862738207,99.17380387637319,117.23041607037304
2026-02-03,106.39379976059344,105.58162549919841,105.18460685717437,120.78878042223778,100.34011952966225,125.14784154533136,155.28127496067415,93.59611564636018,123.77628915112508,118.92474686200309,109.48203616977976,97.7647934997731,99.68398701032037,120.431790126892
2026-02-04,105.85412871181548,106.15253628718393,106.62027068215039,120.45657388148771,101.6865166503789,126.15488886717523,158.52319890391067,95.33707495453612,121.74986118213708,117.64152266319596,108.45533213967799,98.44827191231306,99.71573784995093,121.18440325628255
2026-02-05,104.55730813306438,106.34425712245658,106.97639339293022,120.88295630575448,102.32846041482281,125.78720526071625,154.28832577850125,95.51695322831186,123.54415831939889,117.28418194283748,110.0043307788852,99.15427136446262,99.99182503659353,120.01956072464759
2026-02-06,106.61664761727391,105.22283317801471,105.52607901538632,119.50766686634469,99.77561287551289,123.28639954323855,149.12716670845217,93.16608027294474,121.70503550067362,114.6013114690051,110.9366228714083,97.43208632472643,96.78220033902717,117.11946443811576
2026-02-09,107.11679555671037,105.4612703209618,105.2002814197303,123.5763492288068,100.92355907894566,125.11107579581395,154.52368340330952,94.06441180469245,123.31609143482001,114.47096614257246,111.51001449986255,97.63238618253459,96.53599224111315,119.30046422941638
2026-02-10,106.76291240934015,105.73421749672053,105.21982495586602,126.81614760454765,101.37051642504585,128.11476433789616,155.14268693370857,94.37620369340887,123.51769266237365,112.38731223635068,111.50744348242551,98.21294357968458,97.04643141525146,119.33833231294533
2026-02-11,106.75768571656006,105.84326382084812,106.42694180723771,126.82235632889977,101.1506583334752,130.18481262012992,156.6954378787258,95.44854289874768,126.02823211394127,114.5217818859982,112.0288987204623,98.28856980035211,99.50384374926156,119.26442208264277
2026-02-12,105.08575230582761,106.99790787722935,107.40089979023071,128.81621019822612,102.88553924515543,132.25607664035684,164.17657459191554,96.96714655696496,126.72892965043265,113.8238156377114,112.67748311276733,99.28815162640096,101.87357605285865,124.61248238915017
2026-02-13,105.13819946441419,106.802754098627,107.80045038311835,127.19309698903125,101.54491677107261,132.1901019949765,163.64122464876834,96.13038944852937,125.78731252062849,112.96780418823474,113.55984340553029,97.9461887700237,101.93233275849438,124.55216515258778
2026-02-17,105.24663081075316,107.31279508358178,108.8215009346102,126.22419751936637,101.44029915096877,132.05391188018052,163.47263171454765,96.6427137273614,125.65771894082548,112.7946699539356,112.93002883882788,98.82215273653875,101.82731599937027,124.83272061208235
2026-02-18,105.83244094062448,107.98986605653562,109.55197473171236,126.80669900261891,100.8788006700526,131.32295907798687,162.56776811351978,96.47640543478481,124.96217073275422,111.88423896911365,111.87804926662817,98.63405041850243,101.2636752793806,124.42628102382996
2026-02-19,105.53376849055216,107.71671930733606,109.25401519276359,127.8865704040197,101.16429903694906,131.69461784180788,168.06758651466447,96.82016545568493,125.01475007549756,111.6294737455704,112.13206254480488,97.51489126515212,101.55026288476614,120.79099661571672
2026-02-19,105.53376849055216,107.71671930733606,109.25401519276359,127.8865704040197,101.16429903694906,131.69461784180788,168.06758651466447,96.82016545568493,126.70707959387482,111.6294737455704,112.13206254480488,97.51489126515212,101.55026288476614,120.79099661571672
2026-02-20,106.26614379713222,107.86902141478836,109.11211048030486,125.58606768765712,100.46708511843529,130.78699211389053,170.76887084231421,96.52959795712974,127.16869064272784,111.3311993439579,112.28805462501174,97.28758279456206,100.8503889432077,121.08691338727893
2026-02-23,105.16250058199526,108.5066856588253,110.23502179060196,126.9040490094416,101.52145161050153,132.8184711023261,173.67687005993514,97.23617794795439,127.36960124776814,113.20607924818728,112.1913797667874,98.85353891645767,102.97701695882277,123.47859703298116
2026-02-24,105.9671634528013,107.92976880576153,109.35546024338755,127.03831361652938,101.76960444291335,135.42998361830735,176.0006305157494,96.91720259670615,128.1673413696927,113.05107808866069,111.81399597300165,97.0027507321488,102.74867064919535,122.4461469841708
2026-02-25,106.82934998265279,107.79551139843974,109.75072377331739,128.78743707324128,101.55601318176738,137.0942972260038,177.9205108716636,97.09828001838319,126.97165153894545,113.58247452064343,111.23919480355191,96.43880560576133,101.85928563374438,119.3751066446907
2026-02-26,106.25614849815189,108.32740323891792,110.75417252082556,129.85852006992192,101.90956660111894,137.83938277304094,185.44910592184013,97.70615446095067,127.49477599361585,113.33780682892443,112.22559769852951,97.0125064069021,103.41704711615311,120.61578987220298
