Date,US - SPX,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Communication Services,Utilities,Real Estate,Energy
2025-12-11,104.75948694917456,97.4408811143505,103.22643979057591,101.24684077506319,97.77888075443603,109.91983967935872,101.55469183786785,109.1787796059913,100.36947929197457,101.18725755260374,95.90973201692525,103.13025917199596
2025-12-12,103.64236852055264,97.50566893424036,102.57853403141361,101.6849199663016,98.54820697356992,110.2633839106785,101.7027577271886,106.02080720135763,100.14607320845505,100.69354649112496,95.79219558063001,102.12049814877146
2025-12-15,103.47689694695164,97.4408811143505,102.74214659685863,102.55265374894694,98.8211936964884,111.72344689378757,101.77679067184897,104.99520401387147,100.1632582918027,101.61043846244272,96.16831217677479,101.4024458655896
2025-12-16,103.23021651470643,97.18172983479107,102.13350785340313,102.72114574557709,98.37448814989452,110.27054108216431,101.1290024060707,105.18704345901277,100.23199862519334,101.18725755260374,95.32204983544898,98.30584539436778
2025-12-17,102.03355698877613,97.5920526940935,100.47774869109946,101.53327716933444,98.83360218389379,110.07014028056112,101.1104941699056,102.84807791632848,99.51022512459186,100.5289761372987,95.74518100611189,100.48244137776283
2025-12-18,102.84311799026014,97.54886081416694,101.13219895287958,103.06655433866891,98.26281176324605,110.15602633839106,100.94392004441977,104.43444255884305,100.07733287506444,101.51639826025627,95.15749882463564,99.02389767754966
2025-12-19,103.74999471875577,97.98077961343267,102.00261780104711,102.653748946925,97.75406377962527,110.89321500143143,101.49916712937257,106.69224525935218,100.12029558343359,100.2233454801928,94.80488951574988,99.02389767754966
2025-12-22,104.41778118215224,98.62865781233128,102.78141361256546,103.06655433866891,96.63729991314057,111.15087317492127,102.38756246529705,107.10543791042572,100.24059116686716,99.84718467144705,94.47578749412318,99.20341074834512
2025-12-23,104.89292268058317,98.80142533203757,102.74214659685863,102.92333614153328,96.17818587914132,110.92900085886059,102.59115306311308,107.68833468604737,100.86784670905655,100.19983542964617,94.45228020686413,99.85414562997869
2025-12-24,105.23083336403249,98.99578879170716,103.07591623036649,103.2771693344566,96.93510361086983,111.50873174921271,103.14640014806588,107.94658009296836,101.46932462622445,100.64652639003175,95.06346967559944,99.56243688993605
2025-12-26,105.19880493411269,99.57887917071591,102.88612565445025,102.82224094355516,97.07159697232908,111.68766103635843,102.94280955024986,108.11628421751642,101.36621412613852,100.57599623839192,95.25152797367184,99.18097161449569
2025-12-29,104.83144529160955,98.77982939207429,102.66361256544502,101.8112889637742,97.133639409356,111.51588892069854,102.38756246529705,107.62930716446544,101.2974737927479,100.76407664276479,95.5101081335214,100.12341523617188
2025-12-30,104.68723211583544,98.758233452111,102.36910994764396,101.39848357203032,96.972329073086,111.42284569138276,102.12844715898575,107.28989891536929,101.64117545970099,100.99917714823088,95.72167371885284,100.88634578705262
2025-12-31,103.9169783959679,97.9375877335061,101.51832460732983,100.59814658803707,96.38913016503288,110.79301460062985,101.36960947621691,106.22740352689442,101.15140058429284,100.36440578347244,94.851904090268,100.32536744081679
2026-01-02,104.11387059313523,99.60047511067918,103.39005235602092,99.70513900589721,96.40153865243826,111.30117377612368,101.6657412548584,106.4708920534199,100.44681216703901,101.51639826025627,94.92242595204515,102.43464602266353
2026-01-05,104.77542333527214,100.59388834899039,104.61387434554972,101.34793597304127,95.97965008065515,110.96478671628971,103.88672959466962,106.70700213974766,101.1771782093143,100.38791583401905,95.03996238834038,105.21709861999327
2026-01-06,105.42468652943239,102.5807148256128,106.03403141361257,101.9966301600674,96.12855192951979,113.14772401946752,104.38645197112714,108.20482549988932,100.81629145901358,100.88162689549782,95.67465914433475,102.4122068888141
2026-01-07,105.06203368003251,100.80984774862326,104.03795811518324,101.85341196293176,95.07383050006204,114.27139994274262,102.92430131408477,108.11628421751642,100.61007045884173,98.43658163865052,94.35825105782794,101.26781106249301
2026-01-08,105.07007599580733,102.5807148256128,104.82329842931935,103.55518112889636,97.33217520784216,113.16919553392499,103.46104016287248,106.42662141223347,100.945179584121,98.71870224520984,95.06346967559944,104.45416806911254
2026-01-09,105.75045591035716,104.22200626282259,105.97513089005236,104.81044650379106,98.33726268767838,112.58946464357287,103.14640014806588,107.83590349000222,101.31465887609554,99.94122487363349,95.20451339915374,104.72343767530575
2026-01-12,105.91729134211722,104.78350070186806,106.78664921465968,104.90311710193765,99.4912520163792,112.63956484397366,102.33203775680178,108.30812366265772,101.00532737583778,100.10579522745975,95.48660084626233,103.98294625827444
2026-01-13,105.71190468054625,105.23701544109707,107.33638743455496,104.64195450716089,100.64524134508004,112.18150586888062,100.37016472330187,108.07939201652769,100.43821962536519,100.7405665922182,96.2153267512929,105.46392909233704
2026-01-14,105.1481049895046,105.28020732102365,107.5065445026178,102.99073294018535,102.03499193448317,112.98310907529346,100.22209883398112,106.76602966132958,100.22340608351952,101.49288820970965,97.29666196520922,107.842477280377
2026-01-15,105.41937934224828,105.73372206025266,108.49476439790575,103.3698399326032,102.20871075815859,112.33896364156885,100.62928002961317,107.32679111635801,99.85392679154494,102.52733043376043,98.02538787023978,106.83271625715247
2026-01-16,105.3516682320151,105.12903574128063,109.22774869109948,103.03285593934288,101.88609008561855,111.46578872029775,100.75883768276883,107.44484615952187,98.96030245746692,102.01010932173504,99.22425952045134,107.01222932794794
2026-01-20,103.17860486056811,104.07083468307958,107.02225130890051,100.35383319292335,102.19630227075318,111.22244488977957,98.46381639829724,104.65579576477533,97.49957037291631,100.99917714823088,97.32016925246826,106.81027712330304
2026-01-21,104.37421184378873,106.3384083792247,108.87434554973822,102.27464195450717,102.29557016999627,113.26939593472657,98.94503053858968,106.10934848373054,98.49630520708025,101.14023745151053,97.67277856135401,109.39077751598789
2026-01-22,104.94696556013542,106.94309469819675,108.31151832460732,103.30244313395114,102.08462588410472,113.29086744918409,99.59281880436794,106.89884158488896,99.88829695824025,100.41142588456566,96.70897978373296,109.74980365757882
2026-01-23,104.98126955774454,107.91491199654463,107.4738219895288,103.73209772535803,102.87876907804939,112.71113655883194,98.22320932815103,107.05378882904155,100.49836741708198,100.05877512636654,96.96755994358251,110.37809940536296
2026-01-26,105.50681450987942,108.04448763632438,107.5785340314136,103.04970513900588,102.71745874177938,113.15488119095333,98.8524893577642,107.78425440861803,101.19436329266196,100.78758669331138,96.89703808180535,110.44541680691127
2026-01-27,105.9374823726892,107.93650793650794,108.02356020942408,103.3614153327717,103.188981263184,111.25823074720869,98.09365167499537,109.23780712757323,100.44681216703901,102.10414952392148,96.96755994358251,111.45517783013577
2026-01-28,105.92882483828829,107.87172011661808,107.42146596858638,102.58635214827294,102.14666832113164,110.44231319782423,98.07514343883028,110.10846307090681,100.3179240419316,101.8690490184554,96.0272684532205,112.30786491641422
2026-01-29,105.79189792648344,107.97969981643452,108.54712041884818,102.0977253580455,101.91090706042934,110.09161179501861,99.1116046640755,108.36715118423965,102.93005671077506,101.8690490184554,97.24964739069111,113.34006507348818
2026-01-30,105.33679180089983,106.40319619911457,108.27225130890052,102.08087615838248,103.6232783223725,110.75007157171486,98.90801406625947,106.16099756511473,103.17924041931603,101.68096861408253,97.39069111424541,114.55177830135756
2026-02-02,105.90469047869124,107.22384191771948,109.64005235602095,102.75484414490312,104.85171857550564,111.43000286286859,100.0,107.17922231240316,102.82694621068913,100.19983542964617,96.28584861307006,112.30786491641422
2026-02-03,105.01466925809599,109.49141561386459,110.56282722513089,101.92923336141533,106.55168135004342,110.2920125966218,99.07458819174533,104.83287832952115,101.16858566764049,101.65745856353593,95.9332393041843,115.94300460002245
2026-02-04,104.48199369971654,112.06133246949574,110.85732984293193,101.17944397641112,107.94143193944656,111.67334669338678,99.87044234684434,101.91101601121524,100.36088675030075,101.28129775479017,97.46121297602257,118.54594412655672
2026-02-05,103.20198316835962,109.05949681459886,110.18979057591622,98.99747262005056,107.85457252760888,110.82164328657316,98.63039052378309,100.07378440197743,99.85392679154494,101.32831785588341,96.9205453690644,117.15471782789184
