Date,US - SPX,VIX Index (Inverted),High Yield Spread,IG - CCC,US10Y-US02Y
2021-12-08,4701.2099609375,-19.9,3.21,5.300000000000001,0.84
2021-12-09,4667.4501953125,-21.58,3.25,5.3,0.79
2021-12-10,4712.02001953125,-18.69,3.29,5.36,0.81
2021-12-13,4668.97021484375,-20.31,3.33,5.41,0.76
2021-12-14,4634.08984375,-21.89,3.35,5.43,0.77
2021-12-15,4709.85009765625,-19.29,3.33,5.41,0.78
2021-12-16,4668.669921875,-20.57,3.32,5.42,0.8
2021-12-17,4620.64013671875,-21.57,3.36,5.510000000000001,0.75
2021-12-20,4568.02001953125,-22.87,3.41,5.51,0.78
2021-12-21,4649.22998046875,-21.01,3.25,5.390000000000001,0.78
2021-12-22,4696.56005859375,-18.63,3.21,5.36,0.78
2021-12-23,4725.7900390625,-17.96,3.12,5.220000000000001,0.79
2021-12-27,4791.18994140625,-17.68,3.02,5.19,0.72
2021-12-28,4786.35009765625,-17.54,3.01,5.18,0.75
2021-12-29,4793.06005859375,-16.95,3.03,5.13,0.8
2021-12-30,4778.72998046875,-17.33,3.09,5.24,0.79
2021-12-31,4766.18017578125,-17.22,3.1,5.359999999999999,0.79
2022-01-03,4796.56005859375,-16.6,3.05,5.329999999999999,0.85
2022-01-04,4793.5400390625,-16.91,3.09,5.340000000000001,0.89
2022-01-05,4700.580078125,-19.73,3.07,5.299999999999999,0.88
2022-01-06,4696.0498046875,-19.61,3.15,5.4,0.85
2022-01-07,4677.02978515625,-18.76,3.2,5.46,0.89
2022-01-10,4670.2900390625,-19.4,3.24,5.469999999999999,0.86
2022-01-11,4713.06982421875,-18.41,3.18,5.3500000000000005,0.85
2022-01-12,4726.35009765625,-17.62,3.06,5.2,0.82
2022-01-13,4659.02978515625,-20.31,3.1,5.249999999999999,0.79
2022-01-14,4662.85009765625,-19.19,3.09,5.220000000000001,0.79
2022-01-18,4577.10986328125,-22.79,3.12,5.260000000000001,0.81
2022-01-19,4532.759765625,-23.85,3.11,5.24,0.79
2022-01-20,4482.72998046875,-25.59,3.1,5.24,0.75
2022-01-21,4397.93994140625,-28.85,3.29,5.449999999999999,0.74
2022-01-24,4410.1298828125,-29.9,3.44,5.609999999999999,0.76
2022-01-25,4356.4501953125,-31.16,3.39,5.61,0.76
2022-01-26,4349.93017578125,-31.96,3.25,5.470000000000001,0.72
2022-01-27,4326.509765625,-30.49,3.46,5.640000000000001,0.63
2022-01-28,4431.85009765625,-27.66,3.61,5.860000000000001,0.63
2022-01-31,4515.5498046875,-24.83,3.63,5.81,0.61
2022-02-01,4546.5400390625,-21.96,3.51,5.69,0.63
2022-02-02,4589.3798828125,-22.09,3.45,5.620000000000001,0.62
2022-02-03,4477.43994140625,-24.35,3.51,5.699999999999999,0.63
2022-02-04,4500.52978515625,-23.22,3.56,5.76,0.62
2022-02-07,4483.8701171875,-22.86,3.6,5.790000000000001,0.62
2022-02-08,4521.5400390625,-21.44,3.55,5.739999999999999,0.61
2022-02-09,4587.18017578125,-19.96,3.46,5.640000000000001,0.58
2022-02-10,4504.080078125,-23.91,3.44,5.639999999999999,0.42
2022-02-11,4418.64013671875,-27.36,3.66,5.850000000000001,0.42
2022-02-14,4401.669921875,-28.33,3.74,5.9,0.4
2022-02-15,4471.06982421875,-25.7,3.67,5.8,0.47
2022-02-16,4475.009765625,-24.29,3.68,5.79,0.51
2022-02-17,4380.259765625,-28.11,3.74,5.8100000000000005,0.48
2022-02-18,4348.8701171875,-27.75,3.78,5.850000000000001,0.45
2022-02-22,4304.759765625,-28.81,3.75,5.83,0.38
2022-02-23,4225.5,-31.02,3.72,5.800000000000001,0.41
2022-02-24,4288.7001953125,-30.32,3.93,5.98,0.42
2022-02-25,4384.64990234375,-27.59,3.62,5.68,0.42
2022-02-28,4373.93994140625,-30.15,3.77,5.98,0.39
2022-03-01,4306.259765625,-33.32,3.89,6.02,0.41
2022-03-02,4386.5400390625,-30.74,3.71,5.890000000000001,0.36
2022-03-03,4363.490234375,-30.48,3.71,5.890000000000001,0.33
2022-03-04,4328.8701171875,-31.98,3.9,6.03,0.24
2022-03-07,4201.08984375,-36.45,4.01,6.15,0.23
2022-03-08,4170.7001953125,-35.13,4.03,6.1000000000000005,0.23
2022-03-09,4277.8798828125,-32.45,3.94,6.039999999999999,0.26
2022-03-10,4259.52001953125,-30.23,4.0,6.119999999999999,0.26
2022-03-11,4204.31005859375,-30.75,4.05,6.16,0.25
2022-03-14,4173.10986328125,-31.77,4.16,6.33,0.27
2022-03-15,4262.4501953125,-29.83,4.21,6.35,0.3
2022-03-16,4357.85986328125,-26.67,3.96,6.17,0.24
2022-03-17,4411.669921875,-25.67,3.81,6.08,0.26
2022-03-18,4463.1201171875,-23.87,3.81,6.06,0.17
2022-03-21,4461.18017578125,-23.53,3.67,5.98,0.18
2022-03-22,4511.60986328125,-22.94,3.7,5.960000000000001,0.2
2022-03-23,4456.240234375,-23.57,3.72,6.0,0.19
2022-03-24,4520.16015625,-21.67,3.67,5.960000000000001,0.21
2022-03-25,4543.06005859375,-20.81,3.51,5.86,0.18
2022-03-28,4575.52001953125,-19.63,3.54,5.909999999999999,0.11
2022-03-29,4631.60009765625,-18.9,3.38,5.76,0.06
2022-03-30,4602.4501953125,-19.33,3.33,5.69,0.04
2022-03-31,4530.41015625,-20.56,3.43,5.779999999999999,0.04
2022-04-01,4545.85986328125,-19.63,3.4,5.83,-0.05
2022-04-04,4582.64013671875,-18.57,3.33,5.77,-0.01
2022-04-05,4525.1201171875,-21.03,3.27,5.72,0.03
2022-04-06,4481.14990234375,-22.1,3.48,5.93,0.11
2022-04-07,4500.2099609375,-21.55,3.54,6.01,0.19
2022-04-08,4488.27978515625,-21.16,3.57,6.030000000000001,0.19
2022-04-11,4412.52978515625,-24.37,3.73,6.19,0.29
2022-04-12,4397.4501953125,-24.26,3.75,6.15,0.33
2022-04-13,4446.58984375,-21.82,3.77,6.14,0.33
2022-04-14,4392.58984375,-22.7,3.68,6.03,0.36
2022-04-18,4391.68994140625,-22.17,3.64,6.08,0.39
2022-04-19,4462.2099609375,-21.37,3.58,6.040000000000001,0.32
2022-04-20,4459.4501953125,-20.32,3.56,5.999999999999999,0.25
2022-04-21,4393.66015625,-22.68,3.5,5.95,0.22
2022-04-22,4271.77978515625,-28.21,3.65,6.0600000000000005,0.18
2022-04-25,4296.1201171875,-27.02,3.8,6.239999999999999,0.18
2022-04-26,4175.2001953125,-33.52,3.83,6.33,0.23
2022-04-27,4183.9599609375,-31.6,3.89,6.409999999999999,0.24
2022-04-28,4287.5,-29.99,3.83,6.380000000000001,0.22
2022-04-29,4131.93017578125,-33.4,3.93,6.54,0.19
2022-05-02,4155.3798828125,-32.34,4.05,6.96,0.26
2022-05-03,4175.47998046875,-29.25,3.97,7.0,0.19
2022-05-04,4300.169921875,-25.42,4.1,7.130000000000001,0.27
2022-05-05,4146.8701171875,-31.2,4.03,7.069999999999999,0.34
2022-05-06,4123.33984375,-30.19,4.18,7.290000000000001,0.4
2022-05-09,3991.239990234375,-34.75,4.47,7.66,0.44
2022-05-10,4001.050048828125,-32.99,4.52,7.819999999999999,0.37
2022-05-11,3935.179931640625,-32.56,4.55,7.92,0.25
2022-05-12,3930.080078125,-31.77,4.77,8.27,0.28
2022-05-13,4023.889892578125,-28.87,4.63,8.170000000000002,0.32
2022-05-16,4008.010009765625,-27.47,4.71,8.24,0.3
2022-05-17,4088.85009765625,-26.1,4.6,8.149999999999999,0.27
2022-05-18,3923.679931640625,-30.96,4.84,8.46,0.21
2022-05-19,3900.7900390625,-29.35,4.92,8.66,0.21
2022-05-20,3901.360107421875,-29.43,4.91,8.7,0.18
2022-05-23,3973.75,-28.48,4.82,8.66,0.21
2022-05-24,3941.47998046875,-29.45,4.94,8.8,0.26
2022-05-25,3978.72998046875,-28.37,4.74,8.59,0.27
2022-05-26,4057.840087890625,-27.5,4.38,8.18,0.29
2022-05-27,4158.240234375,-25.72,4.19,7.950000000000001,0.27
2022-05-31,4132.14990234375,-26.19,4.22,8.01,0.32
2022-06-01,4101.22998046875,-25.69,4.13,7.94,0.28
2022-06-02,4176.81982421875,-24.72,4.15,7.930000000000001,0.27
2022-06-03,4108.5400390625,-24.79,4.21,7.98,0.3
2022-06-06,4121.43017578125,-25.07,4.19,7.92,0.31
2022-06-07,4160.68017578125,-24.02,4.34,8.07,0.23
2022-06-08,4115.77001953125,-23.96,4.34,8.1,0.25
2022-06-09,4017.820068359375,-26.09,4.42,8.200000000000001,0.21
2022-06-10,3900.860107421875,-27.75,4.51,8.36,0.09
2022-06-13,3749.6298828125,-34.02,4.87,8.760000000000002,0.03
2022-06-14,3735.47998046875,-32.69,4.9,8.799999999999999,0.04
2022-06-15,3789.989990234375,-29.62,4.82,8.71,0.13
2022-06-16,3666.77001953125,-32.95,5.17,9.06,0.14
2022-06-17,3674.840087890625,-31.13,5.15,9.11,0.08
2022-06-21,3764.7900390625,-30.19,5.05,8.989999999999998,0.1
2022-06-22,3759.889892578125,-28.95,5.32,9.25,0.1
2022-06-23,3795.72998046875,-29.05,5.38,9.35,0.08
2022-06-24,3911.739990234375,-27.23,5.18,9.18,0.09
2022-06-27,3900.110107421875,-26.95,5.11,9.17,0.12
2022-06-28,3821.550048828125,-28.36,5.26,9.29,0.1
2022-06-29,3818.830078125,-28.16,5.62,9.7,0.04
2022-06-30,3785.3798828125,-28.71,5.87,9.86,0.06
2022-07-01,3825.330078125,-26.7,5.92,9.920000000000002,0.04
2022-07-05,3831.389892578125,-27.54,5.99,10.12,0.0
2022-07-06,3845.080078125,-26.73,5.8,10.03,-0.04
2022-07-07,3902.6201171875,-26.08,5.5,9.81,-0.02
2022-07-08,3899.3798828125,-24.64,5.36,9.69,-0.03
2022-07-11,3854.429931640625,-26.17,5.44,9.78,-0.08
2022-07-12,3818.800048828125,-27.29,5.43,9.84,-0.07
2022-07-13,3801.780029296875,-26.82,5.47,9.87,-0.22
2022-07-14,3790.3798828125,-26.4,5.53,9.93,-0.19
2022-07-15,3863.159912109375,-24.23,5.39,9.8,-0.2
2022-07-18,3830.85009765625,-25.3,5.25,9.65,-0.19
2022-07-19,3936.68994140625,-24.5,5.1,9.54,-0.22
2022-07-20,3959.89990234375,-23.88,4.9,9.329999999999998,-0.21
2022-07-21,3998.949951171875,-23.11,4.99,9.330000000000002,-0.19
2022-07-22,3961.6298828125,-23.03,4.96,9.25,-0.21
2022-07-25,3966.840087890625,-23.36,4.95,9.17,-0.19
2022-07-26,3921.050048828125,-24.69,5.06,9.28,-0.21
2022-07-27,4023.610107421875,-23.24,5.07,9.26,-0.18
2022-07-28,4072.429931640625,-22.33,4.98,9.239999999999998,-0.17
2022-07-29,4130.2900390625,-21.33,4.77,8.94,-0.22
2022-08-01,4118.6298828125,-22.84,4.8,8.98,-0.3
2022-08-02,4091.18994140625,-23.93,4.61,8.709999999999999,-0.31
2022-08-03,4155.169921875,-21.95,4.54,8.54,-0.37
2022-08-04,4151.93994140625,-21.44,4.55,8.44,-0.35
2022-08-05,4145.18994140625,-21.15,4.44,8.35,-0.41
2022-08-08,4140.06005859375,-21.29,4.41,8.25,-0.44
2022-08-09,4122.47021484375,-21.77,4.46,8.25,-0.48
2022-08-10,4210.240234375,-19.74,4.33,8.06,-0.45
2022-08-11,4207.27001953125,-20.2,4.21,7.899999999999999,-0.36
2022-08-12,4280.14990234375,-19.53,4.25,7.939999999999999,-0.41
2022-08-15,4297.14013671875,-19.95,4.24,7.8,-0.41
2022-08-16,4305.2001953125,-19.69,4.25,7.81,-0.43
2022-08-17,4274.0400390625,-19.9,4.33,7.899999999999999,-0.39
2022-08-18,4283.740234375,-19.56,4.37,7.929999999999999,-0.34
2022-08-19,4228.47998046875,-20.6,4.45,8.010000000000002,-0.27
2022-08-22,4137.990234375,-23.8,4.62,8.23,-0.29
2022-08-23,4128.72998046875,-24.11,4.68,8.29,-0.24
2022-08-24,4140.77001953125,-22.82,4.61,8.19,-0.25
2022-08-25,4199.1201171875,-21.78,4.6,8.22,-0.32
2022-08-26,4057.659912109375,-25.56,4.65,8.290000000000001,-0.33
2022-08-29,4030.610107421875,-26.21,4.78,8.509999999999998,-0.3
2022-08-30,3986.159912109375,-26.21,4.9,8.629999999999999,-0.35
2022-08-31,3955.0,-25.87,5.03,9.88,-0.3
2022-09-01,3966.85009765625,-25.56,5.08,9.98,-0.25
2022-09-02,3924.260009765625,-25.47,5.06,9.96,-0.2
2022-09-06,3908.18994140625,-26.91,4.98,9.86,-0.17
2022-09-07,3979.8701171875,-24.64,4.97,9.88,-0.18
2022-09-08,4006.179931640625,-23.61,4.8,9.71,-0.19
2022-09-09,4067.360107421875,-22.79,4.57,9.44,-0.23
2022-09-12,4110.41015625,-23.87,4.5,9.33,-0.21
2022-09-13,3932.68994140625,-27.27,4.68,9.64,-0.33
2022-09-14,3946.010009765625,-26.16,4.74,9.759999999999998,-0.37
2022-09-15,3901.35009765625,-26.27,4.77,9.85,-0.42
2022-09-16,3873.330078125,-26.3,5.0,10.09,-0.4
2022-09-19,3899.889892578125,-25.76,4.88,10.02,-0.46
2022-09-20,3855.929931640625,-27.16,4.88,10.0,-0.39
2022-09-21,3789.929931640625,-27.99,4.87,10.02,-0.51
2022-09-22,3757.989990234375,-27.35,4.91,10.11,-0.41
2022-09-23,3693.22998046875,-29.92,5.12,10.400000000000002,-0.51
2022-09-26,3655.0400390625,-32.26,5.18,10.48,-0.39
2022-09-27,3647.2900390625,-32.6,5.22,10.509999999999998,-0.33
2022-09-28,3719.0400390625,-30.18,5.47,10.68,-0.35
2022-09-29,3640.469970703125,-31.84,5.5,10.81,-0.4
2022-09-30,3585.6201171875,-31.62,5.43,10.74,-0.39
2022-10-03,3678.429931640625,-30.1,5.43,10.79,-0.45
2022-10-04,3790.929931640625,-29.07,5.12,10.5,-0.48
2022-10-05,3783.280029296875,-28.55,5.09,10.48,-0.39
2022-10-06,3744.52001953125,-30.52,4.95,10.34,-0.4
2022-10-07,3639.659912109375,-31.36,5.02,10.42,-0.41
2022-10-10,3612.389892578125,-32.45,5.03,10.43,-0.41
2022-10-11,3588.840087890625,-33.63,5.25,10.5,-0.37
2022-10-12,3577.030029296875,-33.57,5.31,10.59,-0.37
2022-10-13,3669.909912109375,-31.94,5.25,10.61,-0.5
2022-10-14,3583.070068359375,-32.02,5.15,10.43,-0.48
2022-10-17,3677.949951171875,-31.37,5.04,10.330000000000002,-0.43
2022-10-18,3719.97998046875,-30.5,4.95,10.21,-0.42
2022-10-19,3695.159912109375,-30.76,4.97,10.23,-0.41
2022-10-20,3665.780029296875,-29.98,4.89,10.11,-0.38
2022-10-21,3752.75,-29.69,4.99,10.18,-0.28
2022-10-24,3797.340087890625,-29.85,4.91,10.16,-0.25
2022-10-25,3859.110107421875,-28.46,4.88,10.15,-0.32
2022-10-26,3830.60009765625,-27.28,4.8,10.060000000000002,-0.35
2022-10-27,3807.300048828125,-27.39,4.76,10.02,-0.34
2022-10-28,3901.06005859375,-25.75,4.54,9.85,-0.39
2022-10-31,3871.97998046875,-25.88,4.63,9.91,-0.41
2022-11-01,3856.10009765625,-25.81,4.61,9.9,-0.47
2022-11-02,3759.68994140625,-25.86,4.62,9.89,-0.51
2022-11-03,3719.889892578125,-25.3,4.81,10.13,-0.57
2022-11-04,3770.550048828125,-24.55,4.77,10.15,-0.49
2022-11-07,3806.800048828125,-24.35,4.71,10.189999999999998,-0.5
2022-11-08,3828.110107421875,-25.54,4.79,10.25,-0.53
2022-11-09,3748.570068359375,-26.09,4.99,10.57,-0.49
2022-11-10,3956.3701171875,-23.53,4.8,10.25,-0.52
2022-11-11,3992.929931640625,-22.52,4.81,10.25,-0.52
2022-11-14,3957.25,-23.73,4.67,10.05,-0.52
2022-11-15,3991.72998046875,-24.54,4.64,9.95,-0.57
2022-11-16,3958.7900390625,-24.11,4.71,10.05,-0.68
2022-11-17,3946.56005859375,-23.93,4.75,10.16,-0.66
2022-11-18,3965.340087890625,-23.12,4.65,10.12,-0.69
2022-11-21,3949.93994140625,-22.36,4.64,10.169999999999998,-0.65
2022-11-22,4003.580078125,-21.29,4.57,10.2,-0.71
2022-11-23,4027.260009765625,-20.35,4.51,10.14,-0.75
2022-11-25,4026.1201171875,-20.5,4.52,10.16,-0.74
2022-11-28,3963.93994140625,-22.21,4.63,10.25,-0.77
2022-11-29,3957.6298828125,-21.89,4.63,10.260000000000002,-0.73
2022-11-30,4080.110107421875,-20.58,4.55,9.53,-0.7
2022-12-01,4076.570068359375,-19.84,4.48,9.44,-0.72
2022-12-02,4071.699951171875,-19.06,4.5,9.49,-0.77
2022-12-05,3998.840087890625,-20.75,4.43,9.489999999999998,-0.81
2022-12-06,3941.260009765625,-22.17,4.57,9.64,-0.83
2022-12-07,3933.919921875,-22.68,4.68,9.75,-0.84
2022-12-08,3963.510009765625,-22.29,4.55,9.68,-0.83
2022-12-09,3934.3798828125,-22.83,4.46,9.53,-0.76
2022-12-12,3990.56005859375,-25.0,4.4,9.48,-0.78
2022-12-13,4019.64990234375,-22.55,4.34,9.37,-0.71
2022-12-14,3995.320068359375,-21.14,4.37,9.28,-0.74
2022-12-15,3895.75,-22.83,4.54,9.44,-0.79
2022-12-16,3852.360107421875,-22.62,4.67,9.54,-0.69
2022-12-19,3817.659912109375,-22.42,4.67,9.56,-0.68
2022-12-20,3821.6201171875,-21.48,4.68,9.55,-0.56
2022-12-21,3878.43994140625,-20.07,4.56,9.46,-0.53
2022-12-22,3822.389892578125,-21.97,4.61,9.54,-0.57
2022-12-23,3844.820068359375,-20.87,4.59,9.54,-0.56
2022-12-27,3829.25,-21.65,4.55,9.48,-0.48
2022-12-28,3783.219970703125,-22.14,4.77,9.72,-0.43
2022-12-29,3849.280029296875,-21.44,4.81,9.85,-0.51
2022-12-30,3839.5,-21.67,4.79,9.79,-0.53
2023-01-03,3824.139892578125,-22.9,4.7,9.85,-0.61
2023-01-04,3852.969970703125,-22.01,4.62,9.760000000000002,-0.67
2023-01-05,3808.10009765625,-22.46,4.58,9.65,-0.74
2023-01-06,3895.080078125,-21.13,4.47,9.37,-0.69
2023-01-09,3892.090087890625,-21.97,4.37,9.19,-0.66
2023-01-10,3919.25,-20.58,4.33,9.11,-0.63
2023-01-11,3969.610107421875,-21.09,4.3,9.06,-0.66
2023-01-12,3983.169921875,-18.83,4.29,9.01,-0.69
2023-01-13,3999.090087890625,-18.35,4.21,8.879999999999999,-0.73
2023-01-17,3990.969970703125,-19.36,4.19,8.73,-0.65
2023-01-18,3928.860107421875,-20.34,4.25,8.77,-0.69
2023-01-19,3898.85009765625,-20.52,4.39,8.92,-0.7
2023-01-20,3972.610107421875,-19.85,4.35,8.84,-0.66
2023-01-23,4019.81005859375,-19.81,4.27,8.809999999999999,-0.69
2023-01-24,4016.949951171875,-19.2,4.33,8.84,-0.66
2023-01-25,4016.219970703125,-19.08,4.35,8.879999999999999,-0.65
2023-01-26,4060.429931640625,-18.73,4.24,8.73,-0.68
2023-01-27,4070.56005859375,-18.51,4.23,8.7,-0.67
2023-01-30,4017.77001953125,-19.94,4.26,8.68,-0.7
2023-01-31,4076.60009765625,-19.4,4.3,8.850000000000001,-0.69
2023-02-01,4119.2099609375,-17.87,4.31,8.79,-0.7
2023-02-02,4179.759765625,-18.73,3.94,8.33,-0.69
2023-02-03,4136.47998046875,-18.33,3.95,8.36,-0.77
2023-02-06,4111.080078125,-19.43,3.99,8.43,-0.81
2023-02-07,4164.0,-18.66,3.99,8.419999999999998,-0.8
2023-02-08,4117.85986328125,-19.63,4.07,8.48,-0.82
2023-02-09,4081.5,-20.71,4.05,8.45,-0.81
2023-02-10,4090.4599609375,-20.53,4.24,8.620000000000001,-0.76
2023-02-13,4137.2900390625,-20.34,4.23,8.61,-0.8
2023-02-14,4136.1298828125,-18.91,4.15,8.419999999999998,-0.83
2023-02-15,4147.60009765625,-18.23,4.18,8.469999999999999,-0.81
2023-02-16,4090.409912109375,-20.17,4.24,8.52,-0.76
2023-02-17,4079.090087890625,-20.02,4.38,8.67,-0.78
2023-02-21,3997.340087890625,-22.87,4.49,8.85,-0.72
2023-02-22,3991.050048828125,-22.29,4.41,8.809999999999999,-0.73
2023-02-23,4012.320068359375,-21.14,4.3,8.63,-0.78
2023-02-24,3970.0400390625,-21.67,4.28,8.649999999999999,-0.83
2023-02-27,3982.239990234375,-20.95,4.21,8.54,-0.86
2023-02-28,3970.14990234375,-20.7,4.22,8.58,-0.89
2023-03-01,3951.389892578125,-20.58,4.17,8.51,-0.88
2023-03-02,3981.35009765625,-19.59,4.18,8.510000000000002,-0.81
2023-03-03,4045.639892578125,-18.49,4.05,8.46,-0.89
2023-03-06,4048.419921875,-18.61,3.97,8.36,-0.91
2023-03-07,3986.3701171875,-19.59,3.98,8.4,-1.03
2023-03-08,3992.010009765625,-19.11,4.09,8.5,-1.07
2023-03-09,3918.320068359375,-22.61,4.27,8.649999999999999,-0.97
2023-03-10,3861.590087890625,-24.8,4.61,9.0,-0.9
2023-03-13,3855.760009765625,-26.52,5.03,9.41,-0.48
2023-03-14,3919.2900390625,-23.73,4.74,9.12,-0.56
2023-03-15,3891.929931640625,-26.14,5.2,9.65,-0.42
2023-03-16,3960.280029296875,-22.99,4.93,9.45,-0.58
2023-03-17,3916.639892578125,-25.51,5.17,9.59,-0.42
2023-03-20,3951.570068359375,-24.15,5.15,9.73,-0.45
2023-03-21,4002.8701171875,-21.38,4.85,9.54,-0.58
2023-03-22,3936.969970703125,-22.26,5.0,9.66,-0.48
2023-03-23,3948.719970703125,-22.61,5.1,9.73,-0.38
2023-03-24,3970.989990234375,-21.74,5.22,9.91,-0.38
2023-03-27,3977.530029296875,-20.6,5.03,9.72,-0.41
2023-03-28,3971.27001953125,-19.97,5.01,9.7,-0.47
2023-03-29,4027.81005859375,-19.12,4.83,9.57,-0.51
2023-03-30,4050.830078125,-19.02,4.74,9.53,-0.55
2023-03-31,4109.31005859375,-18.7,4.58,9.509999999999998,-0.58
2023-04-03,4124.509765625,-18.55,4.58,9.510000000000002,-0.54
2023-04-04,4100.60009765625,-19.0,4.73,9.6,-0.49
2023-04-05,4090.3798828125,-19.08,4.84,9.73,-0.49
2023-04-06,4105.02001953125,-18.4,4.84,9.79,-0.52
2023-04-10,4109.10986328125,-18.97,4.7,9.7,-0.59
2023-04-11,4108.93994140625,-19.1,4.63,9.64,-0.6
2023-04-12,4091.949951171875,-19.09,4.62,9.58,-0.54
2023-04-13,4146.22021484375,-17.8,4.49,9.419999999999998,-0.51
2023-04-14,4137.64013671875,-17.07,4.43,9.2,-0.56
2023-04-17,4151.31982421875,-16.95,4.41,9.19,-0.58
2023-04-18,4154.8701171875,-16.83,4.37,9.1,-0.61
2023-04-19,4154.52001953125,-16.46,4.41,9.1,-0.64
2023-04-20,4129.7900390625,-17.17,4.54,9.2,-0.6
2023-04-21,4133.52001953125,-16.77,4.46,9.09,-0.6
2023-04-24,4137.0400390625,-16.89,4.48,9.13,-0.6
2023-04-25,4071.6298828125,-18.76,4.64,9.26,-0.46
2023-04-26,4055.989990234375,-18.84,4.63,9.17,-0.47
2023-04-27,4135.35009765625,-17.03,4.48,9.03,-0.54
2023-04-28,4169.47998046875,-15.78,4.5,9.01,-0.6
2023-05-01,4167.8701171875,-16.08,4.45,8.86,-0.55
2023-05-02,4119.580078125,-17.78,4.7,9.06,-0.53
2023-05-03,4090.75,-18.34,4.79,9.06,-0.51
2023-05-04,4061.219970703125,-20.09,4.95,9.17,-0.38
2023-05-05,4136.25,-17.19,4.77,8.97,-0.48
2023-05-08,4138.1201171875,-16.98,4.72,8.95,-0.48
2023-05-09,4119.169921875,-17.71,4.74,9.0,-0.48
2023-05-10,4137.64013671875,-16.94,4.78,9.0,-0.47
2023-05-11,4130.6201171875,-16.93,4.81,8.98,-0.5
2023-05-12,4124.080078125,-17.03,4.76,8.989999999999998,-0.52
2023-05-15,4136.27978515625,-17.12,4.77,8.95,-0.49
2023-05-16,4109.89990234375,-17.99,4.79,8.989999999999998,-0.52
2023-05-17,4158.77001953125,-16.87,4.75,9.0,-0.55
2023-05-18,4198.0498046875,-16.05,4.69,8.97,-0.59
2023-05-19,4191.97998046875,-16.81,4.62,8.92,-0.58
2023-05-22,4192.6298828125,-17.21,4.54,8.850000000000001,-0.57
2023-05-23,4145.580078125,-18.53,4.6,8.92,-0.56
2023-05-24,4115.240234375,-20.03,4.68,9.010000000000002,-0.58
2023-05-25,4151.27978515625,-19.14,4.58,8.96,-0.67
2023-05-26,4205.4501953125,-17.95,4.53,8.95,-0.74
2023-05-30,4205.52001953125,-17.46,4.58,8.96,-0.77
2023-05-31,4179.830078125,-17.94,4.69,8.98,-0.76
2023-06-01,4221.02001953125,-15.65,4.65,8.91,-0.72
2023-06-02,4282.3701171875,-14.6,4.37,8.67,-0.81
2023-06-05,4273.7900390625,-14.73,4.39,8.64,-0.77
2023-06-06,4283.85009765625,-13.96,4.39,8.59,-0.81
2023-06-07,4267.52001953125,-13.94,4.33,8.49,-0.77
2023-06-08,4293.93017578125,-13.65,4.39,8.46,-0.79
2023-06-09,4298.85986328125,-13.83,4.29,8.3,-0.84
2023-06-12,4338.93017578125,-15.01,4.34,8.32,-0.82
2023-06-13,4369.009765625,-14.61,4.18,8.120000000000001,-0.83
2023-06-14,4372.58984375,-13.88,4.18,8.05,-0.91
2023-06-15,4425.83984375,-14.5,4.21,8.07,-0.9
2023-06-16,4409.58984375,-13.54,4.15,8.04,-0.93
2023-06-20,4388.7099609375,-13.88,4.22,8.13,-0.94
2023-06-21,4365.68994140625,-13.2,4.32,8.22,-0.96
2023-06-22,4381.89013671875,-12.91,4.3,8.23,-0.97
2023-06-23,4348.330078125,-13.44,4.4,8.370000000000001,-0.97
2023-06-26,4328.81982421875,-14.25,4.45,8.42,-0.93
2023-06-27,4378.41015625,-13.74,4.3,8.29,-0.97
2023-06-28,4376.85986328125,-13.43,4.27,8.25,-1.0
2023-06-29,4396.43994140625,-13.54,4.14,8.14,-1.02
2023-06-30,4450.3798828125,-13.59,4.05,7.970000000000001,-1.06
2023-07-03,4455.58984375,-13.57,3.99,7.909999999999999,-1.08
2023-07-05,4446.81982421875,-14.18,4.01,7.949999999999999,-0.99
2023-07-06,4411.58984375,-15.44,4.1,8.05,-0.94
2023-07-07,4398.9501953125,-14.83,4.08,8.04,-0.88
2023-07-10,4409.52978515625,-15.07,4.13,8.079999999999998,-0.84
2023-07-11,4439.259765625,-14.84,4.05,8.02,-0.89
2023-07-12,4472.16015625,-13.54,3.95,7.839999999999999,-0.86
2023-07-13,4510.0400390625,-13.61,3.97,7.779999999999999,-0.83
2023-07-14,4505.419921875,-13.34,3.9,7.67,-0.91
2023-07-17,4522.7900390625,-13.48,3.97,7.76,-0.93
2023-07-18,4554.97998046875,-13.3,3.9,7.719999999999999,-0.94
2023-07-19,4565.72021484375,-13.76,3.89,7.720000000000001,-0.99
2023-07-20,4534.8701171875,-13.99,3.9,7.690000000000001,-0.95
2023-07-21,4536.33984375,-13.6,3.89,7.700000000000001,-0.98
2023-07-24,4554.64013671875,-13.91,3.82,7.7,-0.95
2023-07-25,4567.4599609375,-13.86,3.84,7.69,-0.94
2023-07-26,4566.75,-13.19,3.91,7.77,-0.96
2023-07-27,4537.41015625,-14.41,3.78,7.630000000000001,-0.9
2023-07-28,4582.22998046875,-13.33,3.82,7.649999999999999,-0.91
2023-07-31,4588.9599609375,-13.63,3.79,7.700000000000001,-0.91
2023-08-01,4576.72998046875,-13.93,3.82,7.73,-0.87
2023-08-02,4513.39013671875,-16.09,3.96,7.840000000000001,-0.8
2023-08-03,4501.89013671875,-15.92,3.98,7.879999999999999,-0.7
2023-08-04,4478.02978515625,-17.1,4.01,7.909999999999999,-0.73
