Date,US - SPX,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Communication Services,Utilities,Real Estate,Energy
2024-12-15,120.38113178332075,107.32499398604764,117.51175716117999,130.9005002779322,112.21447134454931,97.90292340809668,126.7656090071648,115.01635873749039,127.49778956675509,128.82030861124937,111.50741994272326,107.09398631616853
2024-12-22,117.9890673628833,102.93480875631464,114.42496793501495,127.24291272929405,109.34208726576391,95.82667870286787,124.12998976458547,113.52963818321786,123.73373752684095,126.81267629002821,106.19630304608177,100.99627895810828
2024-12-29,118.7846283310394,102.16502285301901,113.94613082513894,127.70428015564201,108.4666940227055,96.48635511422818,124.74411463664279,114.26578137028484,123.98635846911708,126.23195619711298,105.5454308773757,101.50042011763294
2025-01-05,118.2202394152915,100.06013952369497,113.48439504061565,125.5586436909394,107.13992613869512,96.49329907645303,124.33469805527125,113.42859892224789,123.63268914993053,127.89115646258502,106.32647747982298,104.99339815148241
2025-01-12,115.92385718311445,100.1924464758239,112.29585292860197,122.74596998332406,104.41800027356038,96.96548850774252,121.0849539406346,110.07505773672055,121.01806239737274,125.40235606437695,102.0046862796147,106.09770735806026
2025-01-19,119.2983008300454,106.24248255953812,117.78537836682344,127.41523068371316,105.64902202161126,97.34046246788418,128.5312180143296,112.63953040800617,123.01376784135405,130.81134892981584,106.9513147617808,112.78357940223262
2025-01-26,121.37882987386368,107.04835217705076,120.62419837537408,127.85436353529738,106.55177130351525,100.20831886674537,130.11770726714434,115.13664357197845,126.82834406972336,131.88982910237263,108.1749544389482,109.6026887528508
2025-02-02,120.1710486680408,106.79576617753187,118.29841812740487,129.0550305725403,108.02899740117631,101.98597319630582,131.70419651995905,111.05177059276366,129.3166603511431,129.21851667496264,107.83650091122105,105.1974552874805
2025-02-09,119.88179704166215,106.19437094058215,117.42625053441643,125.39188438021122,108.53508411981944,101.68043885841263,132.5997952917093,112.01886066204771,129.7713780472401,129.64990874398538,109.2684196823744,106.30176449405833
2025-02-16,121.64520520040949,108.07072407986529,117.61436511329629,126.18121178432462,110.25851456709069,100.54857301576281,132.54861821903788,115.45900692840647,133.0175571554882,131.24274099883854,109.50273366310859,108.1142719961589
2025-02-23,119.62595161278887,105.92975703632426,115.29713552800342,121.39521956642578,112.40596361646836,101.68043885841263,129.8618219037871,113.00519630484989,130.12504736642668,133.18400530944083,109.94532673782868,109.1465610370904
2025-03-02,118.45956145307537,106.75968246331489,116.57118426678068,120.04446914952752,113.6369853645192,103.41642941462399,133.5209825997953,108.51135488837566,128.8366805608185,131.4418450306952,112.34053631866703,109.23058456367782
2025-03-09,114.79307828250376,105.62905941784939,114.79264643009832,114.32462479155086,113.33606893721789,103.65946809249358,125.69089048106447,105.14819091608929,126.67677150435772,128.23958851833416,110.57016401978652,104.94538470771818
2025-03-16,112.18177051292551,103.41592494587444,112.12483967507481,109.3385214007782,108.75393243058407,100.6388445246858,124.1555783009212,102.93494996150885,121.99065302513579,130.86112493778,107.91460557146577,107.74216780698596
2025-03-23,112.75114267360513,103.18739475583354,113.08251389482685,109.75541967759865,108.50772808097386,101.79848621623499,126.56090071647903,102.94457274826789,123.27901983074396,130.66202090592333,108.07081489195522,111.05509542671948
2025-03-30,111.0279113199994,102.29732980514794,111.2868747327918,109.52751528627014,109.98495417863492,100.35414207346713,125.92118730808599,99.29753656658968,120.92964506757609,129.38443670150988,107.81046602447279,110.94706517824993
2025-04-06,100.94437834116616,93.6733221072889,100.8465156049594,101.60644802668148,107.31774039119135,93.9379209777099,113.10133060388947,87.74538106235565,110.18062397372744,123.66019578563132,101.43191877115336,94.53847077181611
2025-04-13,106.69934626237688,96.82463314890546,107.45617785378367,105.45858810450251,109.90288606209819,95.04201097146033,119.42169907881271,95.43398768283295,115.28356700770492,126.63016426082628,101.32777922416038,94.69451446404993
2025-04-20,105.09469282471984,97.12533076738032,107.13980333475843,103.05725403001667,111.98194501436191,94.08374418443165,119.37052200614124,92.79253271747498,113.94467601364151,129.03600464576073,105.31111689664152,97.8273916696675
2025-04-27,109.91921217714669,99.3745489535723,110.31209918768702,109.83879933296275,110.57310901381481,95.8613985139921,122.87615148413511,100.30311778290992,119.18656056587092,129.76605276256842,105.51939599062746,98.89569079342215
2025-05-04,113.13131666365048,102.15299494828001,115.07481829841812,111.96775986659256,111.5579264122555,96.19470870078467,127.32855680655067,104.21959199384143,123.05166098269547,132.32122117139536,109.16428013538142,98.40355299483856
2025-05-11,112.59895456766853,101.70796247293721,116.38306968790081,112.51250694830462,110.66885514977432,92.13249079925006,127.58444216990787,104.69591993841416,122.74851585196413,133.13422930147667,108.33116375943766,98.94370423718641
2025-05-18,118.53674832291465,104.70291075294685,122.94142796066696,120.99499722067814,112.25550540281766,92.41719325046873,132.01125895598773,113.01481909160893,128.55879752431477,136.35307781649246,109.37255922936735,102.60472932421078
2025-05-25,115.4420172253195,103.07914361318258,120.4189824711415,117.09282934963869,111.61263848994665,90.50760363863621,128.0706243602866,109.12721324095457,126.55046103321965,134.49477351916377,105.80577974485811,98.41555635577961
2025-06-01,117.60789283828048,103.84892951647824,122.12056434373663,118.8438021122846,113.29503487894952,92.10471495035067,130.39918116683725,111.09988452655888,128.07881773399015,135.92168574746972,108.64358240041656,97.8634017524907
2025-06-08,119.37190326054785,105.58094779889345,123.92475416844806,117.93774319066146,111.73574066475173,93.31296437747379,131.21801432958037,114.68437259430331,130.99658961727926,134.71046955367513,109.0341057016402,100.12003360941063
2025-06-15,118.90658669384236,105.09983160933365,121.97520307823856,117.69872151195109,110.73724524688824,94.52815776682175,127.84032753326511,115.07409545804464,129.56928129341924,135.0920856147337,109.06014058838845,105.7496098907694
2025-06-22,118.72494595899148,103.94515275439018,121.73578452330057,117.10950528071152,110.81931336342497,92.07693910145129,128.86386898669397,115.73325635103926,129.89768851837817,134.03019744483157,108.903931267899,106.80590565358301
2025-06-29,122.80781664223129,105.71325475102238,125.51517742625053,121.50639244024457,110.17644645055395,93.00048607735575,132.906857727738,120.65531177829098,136.01111532146015,134.9427575908412,107.05545430877376,102.38866882727163
2025-07-06,124.9221695824478,109.89896560019245,127.76400171013252,122.96275708727072,112.40596361646836,94.09068814665649,136.10542476970318,123.63356428021555,136.46583301755717,135.78894972623195,108.82582660765425,104.46525027007563
2025-07-13,124.53224280894928,110.07938417127735,128.4309533988884,123.08504724847138,110.53207495554645,93.87542531768628,133.46980552712384,123.09949961508852,133.9017304534546,136.8010618881699,108.22702421244468,106.98595606769894
2025-07-20,125.26912193961492,108.51575655520809,129.50833689610945,123.49638688160087,110.64149911092873,91.54919797236303,134.44216990788127,125.52444187836798,134.1290893015031,138.95802223328354,108.92996615464725,103.18089064938181
2025-07-27,127.09639917326703,111.1017560740919,132.52672082086363,124.99722067815453,111.47585829571878,94.77119644469134,136.74513817809623,126.05369515011549,135.93532903877733,140.23560643769702,111.40328039573029,104.54927379666306
2025-08-03,124.09973989015685,104.30598989656002,128.03762291577598,120.11673151750972,109.64300369306524,91.056176654399,131.52507676560901,123.6864896073903,134.04067197170647,142.35938277750125,107.49804738349388,102.73676629456247
2025-08-10,127.1125145793913,106.26653836901612,128.96964514749894,124.39132851584213,112.81630419915196,90.382612318589,132.67656090071648,127.94457274826789,135.9479600858911,142.9898788783806,107.39390783650092,101.94454447245229
2025-08-17,128.3131171926127,108.28722636516719,128.636169303121,127.31517509727625,112.18711530570373,94.58370946462053,134.2374616171955,127.8387220939184,140.81091322470633,142.0607267297163,107.60218693048687,102.70075621173929
2025-08-24,128.65351264855389,110.873225884051,130.94484822573747,129.57198443579765,112.80262617972919,95.94472606069021,137.0777891504606,126.26058506543497,140.59618542377163,142.75759084121452,110.23171049205938,105.79762333453367
2025-08-31,128.5212089527055,110.99350493144094,129.9786233433091,128.81600889382992,110.49104089727808,95.43087285605168,138.1525076765609,126.27501924557352,140.69723380068206,139.9037663846026,110.15360583181464,108.49837954627294
2025-09-07,128.94376480948998,110.6086119797931,129.0551517742625,130.68927181767648,110.61414307208317,95.75723908061941,135.79836233367453,126.47228637413394,144.86547934823795,138.49344615895137,109.81515230408749,104.86136118113072
2025-09-14,130.98868259420541,110.27183064710128,129.61094484822576,132.64591439688715,109.86185200382982,95.90306228734117,137.6663254861822,130.33102386451117,148.2253378805103,141.86162269785962,110.25774537880761,106.34977793782258
2025-09-21,132.5816016071499,109.24945874428673,130.9277469003848,134.18010005558642,108.57611817808781,95.33365738490383,138.81780962128965,134.1993841416474,150.82733358595425,140.94906255185,108.9560010413955,106.25375105029407
2025-09-28,132.1705956104509,106.85590570122685,130.46601111586148,133.2462479155086,106.63383942005198,94.09068814665649,137.81985670419652,134.16089299461123,149.26108374384236,144.035175045628,109.0341057016402,110.4189172968431
2025-10-05,133.6047599023051,108.08275198460429,132.0307823856349,132.21789883268482,106.72958555601149,100.56246094021249,137.46161719549642,136.9899923017706,147.01275735758495,147.51949560311928,109.55480343660507,106.72188212699555
2025-10-12,130.35644189317844,104.46235265816695,128.1744335185977,127.15397443023902,106.82533169197099,98.68064717727937,133.46980552712384,133.9443802925327,142.47821144372867,149.65986394557822,105.9099192918511,102.29264193974312
2025-10-19,132.57463672095878,105.70122684628338,129.7392047883711,130.30572540300165,109.05484885788539,99.48614679536145,133.5209825997953,137.12952270977675,145.1812555260831,151.9329683092749,109.45066388961209,103.20489737126395
2025-10-26,135.11472197233144,107.06038008178976,132.45831551945275,132.10672595886604,108.17945561482698,101.40268036941879,135.9007164790174,141.2528868360277,145.95174940002528,151.63431226148995,111.03879198125487,105.71359980794621
2025-11-02,136.0797909795884,103.04305989896561,132.58657545959812,133.36853807670929,104.33593215702366,100.1666550933963,134.00716479017402,144.66897613548883,145.01705191360364,147.83474365355897,106.48268680031244,105.78561997359259
2025-11-09,133.8635777930675,103.22347847005051,131.1073108165883,131.10617009449695,104.92408699220353,101.47906395389208,135.05629477993858,138.64511162432643,141.60666919287607,148.8136718101875,107.44597760999741,107.47809386628255
2025-11-16,133.9692167572636,104.36612942025498,129.9786233433091,128.34352418010005,105.67637806045684,105.43017845982921,134.2118730808598,138.64030023094688,140.62144751799923,147.2706155632985,106.61286123405364,110.45492737966629
2025-11-23,131.3607065988751,103.86095742121722,127.94356562633604,125.34741523068371,106.55177130351525,107.36059995833625,132.2159672466735,131.44726712856044,141.34141720348617,146.25850340136054,106.48268680031244,107.33405353498979
2025-11-30,136.2566427480624,107.52946836661054,131.41513467293714,131.4396887159533,108.56244015866503,109.47156447468926,136.4636642784033,137.71170130869902,145.74965264620437,150.37332005973118,108.48737307992711,108.57039971191934
2025-12-07,136.68058769651395,106.06206398845322,132.17614365113297,133.10728182323513,107.31774039119135,106.42316505798209,137.35926305015354,141.07005388760584,147.94745484400656,143.68674298987887,106.71700078104662,110.23886688272717
2025-12-14,135.82534435630998,108.61197979312003,134.02308678922617,134.18565869927735,108.63083025577897,106.97868203596974,140.6090071647902,138.26982294072363,147.21485411140583,142.12709474033514,106.09216349908878,109.25459128555994
2025-12-21,135.96639058712628,109.1412076016358,133.27062847370672,135.46414674819343,107.75543701272056,107.58975071175614,140.32753326509726,139.14549653579675,147.1769609700644,141.46341463414635,104.99869825566259,105.94166366582643
2025-12-28,137.86508461753886,110.92133750300697,134.42496793501496,135.686492495831,107.00314594446725,108.360530518714,142.32343909928352,141.00269438029252,149.00846280156625,141.96117471378795,105.49336110387921,106.10971071900133
2026-01-04,136.44325701391725,110.94539331248497,135.08336896109446,131.57309616453585,106.2645328956367,107.98555655857231,140.55783009211873,138.8568129330254,147.65694076038903,143.28853492616557,105.1288726894038,109.59068539190973
2026-01-11,138.5880339758222,116.09333654077459,138.46088071825565,138.31017231795443,108.39830392559158,109.23546975904452,142.60491299897646,140.6370284834488,148.9326765188834,141.06520657043305,105.44129133038271,112.03937102388667
2026-01-18,138.06541494936567,117.10368053885014,142.7105600684053,135.96442468037796,112.31021748050883,108.14526768974378,139.30399181166837,140.1270207852194,145.47176960970066,143.98539903766383,109.89325696433221,114.48805665586363
2026-01-25,137.58000026616162,120.2068799615107,140.4189824711415,136.8871595330739,113.40445903433182,109.3535171168669,135.79836233367453,139.61701308699,147.73272704307186,141.23112659698026,107.39390783650092,118.08906493818267
2026-02-01,138.04591909638714,118.52297329805148,141.46216331765712,134.70817120622567,114.2251401996991,107.45087146725922,136.74513817809623,138.4526558891455,151.67361374257925,143.52082296333165,107.8625357979693,122.5543152082583
2026-02-08,138.79016138428133,118.52297329805148,143.24925181701582,135.59755419677597,115.57926412255506,108.11054787861956,138.20368474923234,139.78060046189375,151.15574081091324,141.43023062883688,106.63889612080189,120.1536430200456
